Category,Title,Writer,Book_made,Sell_price,Image_uri
독일소설,싯다르타 인도의 이력서 동방순례,헤르만 헤세,이유,"13,500",http://image.kyobobook.co.kr/images/book/large/990/l9788989703990.jpg
독일소설,바람을 뿌리는 자,넬레 노이하우스,북로드,"12,420",http://image.kyobobook.co.kr/images/book/large/838/l9788991239838.jpg
독일소설,사랑받지 못한 여자,넬레 노이하우스,북로드,"12,420",http://image.kyobobook.co.kr/images/book/large/876/l9788991239876.jpg
독일소설,금발의 에크베르트,루트비히 티크,써네스트,"10,800",http://image.kyobobook.co.kr/images/book/large/814/l9788991958814.jpg
독일소설,호두까기 인형,E. T. A. 호프만,규하,"10,620",http://image.kyobobook.co.kr/images/book/large/683/l9788992632683.jpg
독일소설,모나리자 바이러스,티보어 로데,북펌,"13,320",http://image.kyobobook.co.kr/images/book/large/867/l9788993734867.jpg
독일소설,임멘호수 철로지기 틸,테오도르 슈토름,인터북스,"9,000",http://image.kyobobook.co.kr/images/book/large/534/l9788994138534.jpg
독일소설,돈 후안,페터 한트케,베가북스,"7,650",http://image.kyobobook.co.kr/images/book/large/427/l9788995662427.jpg
독일소설,특성 없는 남자. 2,로베르트 무질,북인더갭,"11,250",http://image.kyobobook.co.kr/images/book/large/097/l9788996442097.jpg
독일소설,데미안(한글판 독문판),헤르만 헤세,윈저 조 이니스,"11,250",http://image.kyobobook.co.kr/images/book/large/052/l9788998450052.jpg
독일소설,데미안,헤르만 헤세,온스토리,"6,300",http://image.kyobobook.co.kr/images/book/large/125/l9788998934125.jpg
독일소설,필사의 힘: 헤르만 헤세처럼 데미안 따라쓰기,헤르만 헤세,미르북스,"13,320",http://image.kyobobook.co.kr/images/book/large/967/l9791155519967.jpg
독일소설,데미안,헤르만 헤세,스타북스,"7,920",http://image.kyobobook.co.kr/images/book/large/919/l9791157954919.jpg
독일소설,새카만 머리의 금발 소년,안드레아스 그루버,북로드,"12,420",http://image.kyobobook.co.kr/images/book/large/127/l9791158790127.jpg
독일소설,지옥이 새겨진 소녀,안드레아스 그루버,북로드,"13,320",http://image.kyobobook.co.kr/images/book/large/424/l9791158790424.jpg
독일소설,데미안(초판본)(1919년 초판본 오리지널 표지 디자인),헤르만 헤세,더스토리,"8,820",http://image.kyobobook.co.kr/images/book/large/076/l9791159031076.jpg
독일소설,수레바퀴 아래서(초판본)(1906년 오리지널 초판본 표지디자인),헤르만 헤세,더스토리,"8,820",http://image.kyobobook.co.kr/images/book/large/803/l9791159033803.jpg
독일소설,호두까기 인형과 생쥐 왕,에른스트 테오도어 아마데우스 호프만,강주헌,"8,820",http://image.kyobobook.co.kr/images/book/large/502/l9791159099502.jpg
독일소설,변신,프란츠 카프카,솔,"26,100",http://image.kyobobook.co.kr/images/book/large/140/l9791160200140.jpg
독일소설,변신,프란츠 카프카,솔,"12,600",http://image.kyobobook.co.kr/images/book/large/437/l9791160201437.jpg
독일소설,내가 죽어야 하는 밤,제바스티안 피체크,위즈덤하우스,"13,050",http://image.kyobobook.co.kr/images/book/large/884/l9791162205884.jpg
독일소설,데미안,헤르만 헤세,추혜연,"9,000",http://image.kyobobook.co.kr/images/book/large/232/l9791162206232.jpg
독일소설,독일인의 사랑,프리드리히 막스 뮐러,더클래식,"6,210",http://image.kyobobook.co.kr/images/book/large/275/l9791164450275.jpg
독일소설,데미안(초판본)(1919년 오리지널 초판본 표지 디자인),헤르만 헤세,더스토리,"6,930",http://image.kyobobook.co.kr/images/book/large/115/l9791164453115.jpg
독일소설,데미안(초판본)(1919년 오리지널 초판본 표지디자인 레드벨벳 에디션)(리커버 한정판),헤르만 헤세,더스토리,"10,800",http://image.kyobobook.co.kr/images/book/large/511/l9791164453511.jpg
독일소설,싯다르타,헤르만 헤세,더클래식,"7,920",http://image.kyobobook.co.kr/images/book/large/764/l9791164453764.jpg
독일소설,사악한 늑대,넬레 노이하우스,북로드,"12,420",http://image.kyobobook.co.kr/images/book/large/062/l9791185051062.jpg
독일소설,상어의 도시. 2,넬레 노이하우스,북로드,"10,350",http://image.kyobobook.co.kr/images/book/large/598/l9791185051598.jpg
독일소설,여름을 삼킨 소녀,넬레 노이하우스,북로드,"12,420",http://image.kyobobook.co.kr/images/book/large/888/l9791185051888.jpg
독일소설,특성 없는 남자. 3,로베르트 무질,북인더갭,"15,300",http://image.kyobobook.co.kr/images/book/large/410/l9791185359410.jpg
독일소설,데미안,헤르만 헤세,별글,"6,930",http://image.kyobobook.co.kr/images/book/large/531/l9791186877531.jpg
독일소설,소송,프란츠 카프카,부북스,"7,110",http://image.kyobobook.co.kr/images/book/large/410/l9791186998410.jpg
독일소설,익사한 아이,테오도르 슈토름,부북스,"8,010",http://image.kyobobook.co.kr/images/book/large/700/l9791186998700.jpg
독일소설,데미안(최신 원전 완역본),헤르만 헤세,코너스톤,"2,970",http://image.kyobobook.co.kr/images/book/large/590/l9791187011590.jpg
독일소설,데미안(초판본 리커버 고급 벨벳),헤르만 헤세,코너스톤,"9,000",http://image.kyobobook.co.kr/images/book/large/859/l9791187011859.jpg
독일소설,수레바퀴 아래서: 초판본 리커버 디자인,헤르만 헤세,코너스톤,"6,750",http://image.kyobobook.co.kr/images/book/large/996/l9791187011996.jpg
독일소설,데미안(포켓북),헤르만 헤세,자화상,"3,510",http://image.kyobobook.co.kr/images/book/large/408/l9791189413408.jpg
독일소설,변신(포켓북),프란츠 카프카,자화상,"3,510",http://image.kyobobook.co.kr/images/book/large/972/l9791189413972.jpg
독일소설,에냐도르의 전설,미라 발렌틴,글루온,"13,320",http://image.kyobobook.co.kr/images/book/large/206/l9791189437206.jpg
독일소설,에냐도르의 파수꾼,미라 발렌틴,글루온,"13,500",http://image.kyobobook.co.kr/images/book/large/237/l9791189437237.jpg
독일소설,에냐도르의 화염,미라 발렌틴,글루온,"13,140",http://image.kyobobook.co.kr/images/book/large/251/l9791189437251.jpg
독일소설,에냐도르의 유산,미라 발렌틴,글루온,"16,200",http://image.kyobobook.co.kr/images/book/large/275/l9791189437275.jpg
독일소설,젊은 베르테르의 슬픔,요한 볼프강 폰 괴테,더클래식,"3,510",http://image.kyobobook.co.kr/images/book/large/688/l9791189581688.jpg
독일소설,변신,프란츠 카프카,더클래식,"3,510",http://image.kyobobook.co.kr/images/book/large/992/l9791189581992.jpg
독일소설,소포,제바스티안 피체크,위즈덤하우스,"12,600",http://image.kyobobook.co.kr/images/book/large/108/l9791190065108.jpg
독일소설,변신 외,프란츠 카프카,서연비람,"10,800",http://image.kyobobook.co.kr/images/book/large/433/l9791195847433.jpg
독일소설,봄을 찾아 떠난 남자,클라라 마리아 바구스,청미,"12,150",http://image.kyobobook.co.kr/images/book/large/436/l9791195990436.jpg
