Category,Title,Writer,Book_made,Sell_price,Image_uri
러시아소설,안나 카레니나,톨스토이,책만드는집,"11,700",http://image.kyobobook.co.kr/images/book/large/278/l9788979444278.jpg
러시아소설,크로이처 소나타,레프 톨스토이,뿌쉬낀하우스,"11,520",http://image.kyobobook.co.kr/images/book/large/674/l9788992272674.jpg
러시아소설,위대한 사랑,알렉산드라 콜론타이,노사과연,"14,400",http://image.kyobobook.co.kr/images/book/large/158/l9788993852158.jpg
러시아소설,톨스토이 대표단편선,레프 니콜라예비치 톨스토이,정원미,"11,700",http://image.kyobobook.co.kr/images/book/large/782/l9788997260782.jpg
러시아소설,자고 싶다,안톤 체호프,스피리투스,"12,600",http://image.kyobobook.co.kr/images/book/large/516/l9788997870516.jpg
러시아소설,고요한 돈. 1,숄로호프,서정시학,"20,700",http://image.kyobobook.co.kr/images/book/large/032/l9788998845032.jpg
러시아소설,고요한 돈. 2,숄로호프,서정시학,"20,700",http://image.kyobobook.co.kr/images/book/large/049/l9788998845049.jpg
러시아소설,죄와 벌,표도르 도스토옙스키,지식을만드는지식,"29,970",http://image.kyobobook.co.kr/images/book/large/450/l9791128855450.jpg
러시아소설,백치(가죽 한정판),표도르 도스토옙스키,지식을만드는지식,"275,500",http://image.kyobobook.co.kr/images/book/large/956/l9791128858956.jpg
러시아소설,도스토예프스키 단편선,도스토예프스키,작가와비평,"10,080",http://image.kyobobook.co.kr/images/book/large/364/l9791155921364.jpg
러시아소설,바냐 아저씨(한글판+영문판),안톤 체호프,더클래식,"6,210",http://image.kyobobook.co.kr/images/book/large/278/l9791159033278.jpg
러시아소설,러시아의 맥베스 부인,니콜라이 레스코프,태일소담,"12,420",http://image.kyobobook.co.kr/images/book/large/167/l9791160270167.jpg
러시아소설,귀여운 여인,안톤 체호프,더클래식,"7,920",http://image.kyobobook.co.kr/images/book/large/849/l9791164453849.jpg
러시아소설,세 가지 질문,레프 니콜라예비치 톨스토이,더클래식,"7,920",http://image.kyobobook.co.kr/images/book/large/051/l9791164454051.jpg
